,name,x,y
2031,red_vermouth,-19.12797,-7.989833
2032,kraft_zesty_italian_dressing,-54.81145,-10.05131
2033,soft_taco_size_flour_tortillas,-54.381416,5.1153674
2034,fresh_mozzarella_balls,-26.79976,-26.516117
2035,assorted_fresh_vegetables,-27.216942,23.156261
2036,greek_style_vinaigrette,-29.7535,-16.611221
2037,rome_apples,22.287685,-27.072227
2038,lea_&_perrins_worcestershire_sauce,-8.696641,36.21571
2039,self_rising_cake_flour,42.401463,-22.333158
2040,pink_beans,-56.010086,-2.5574403
2041,porridge_oats,34.506145,-23.47685
2042,petite_peas,-37.45124,-4.6803875
2043,shortbread_cookies,44.915325,-16.166023
2044,promise_buttery_spread,-58.131447,6.924082
2045,sirloin_tip_roast,-19.690716,44.11029
2046,cornflakes,-8.674335,-44.733746
2047,jerk_marinade,26.334454,-7.192612
2048,heinz_chili_sauce,-38.895817,-13.898554
2049,tandoori_paste,-53.571877,6.062761
2050,light_red_kidney_beans,-50.223312,-4.9886417
2051,ahi,-9.59994,59.06282
2052,dried_thai_chili,3.3477912,39.59936
2053,frozen_mixed_thawed_vegetables,-43.276134,-30.610157
2054,basmati,-24.863258,7.0155334
2055,roasted_almonds,-16.538816,-22.511173
2056,meatloaf,-42.67216,-33.606743
2057,sweet_potatoes_or_yams,-64.53442,9.353109
2058,collard_green_leaves,-27.26329,7.0623765
2059,spelt_flour,21.280474,10.242586
2060,ground_chile,-51.506893,24.765755
2061,edam,42.04733,-27.872519
2062,splenda_brown_sugar_blend,-66.15243,10.641581
2063,emerils_original_essence,-24.114807,1.6675361
2064,chinese_rock_sugar,0.11876536,40.18351
2065,_undrain,-57.03089,-3.811537
2066,margarita_mix,44.28798,-7.342338
2067,sauvignon_blanc,-8.019016,-23.996891
2068,jerusalem_artichokes,2.927054,-14.831273
2069,spring!_water,40.136703,-22.747656
2070,sooji,22.603321,13.870067
2071,40_less_sodium_taco_seasoning_mix,-57.446915,-2.8462408
2072,burgers,-37.218246,-15.398706
2073,sorghum_syrup,39.26213,-37.77981
2074,pancake_mix,-14.739686,50.10786
2075,uncooked_vermicelli,-25.769217,-7.586689
2076,bulb,6.8348713,42.230022
2077,cocktail_sauce,-24.217394,-2.5469053
2078,custard_powder,41.079662,-28.176657
2079,vegan_worcestershire_sauce,-33.99015,3.6129918
2080,chili_seasoning,-44.74683,-7.2764745
2081,peeled_prawns,6.302942,45.6304
2082,shredded_nori,-11.312209,52.983356
2083,tom_yum_paste,11.104596,44.26937
2084,carnation,66.218864,1.43389
2085,low_moisture_mozzarella,-32.6278,-31.330002
2086,chop_green_chilies,-57.064686,-3.800451
